Energy_keV,Counts
0.1,1317
1.076990718124084,1212
2.053981436248168,1251
3.0309721543722525,1227
4.0079628724963365,1126
4.98495359062042,1138
5.9619443087445045,1085
6.938935026868588,1042
7.9159257449926725,1016
8.892916463116757,1030
9.86990718124084,1031
10.846897899364924,965
11.82388861748901,960
12.800879335613093,982
13.777870053737177,956
14.754860771861262,943
15.731851489985345,875
16.70884220810943,888
17.685832926233516,900
18.662823644357598,875
19.639814362481683,872
20.61680508060577,854
21.59379579872985,837
22.570786516853936,844
23.54777723497802,793
24.524767953102103,851
25.501758671226188,858
26.478749389350273,798
27.455740107474355,804
28.43273082559844,776
29.409721543722526,791
30.386712261846608,846
31.363702979970693,759
32.340693698094775,764
33.31768441621886,746
34.294675134342945,776
35.27166585246703,782
36.248656570591116,714
37.225647288715194,736
38.20263800683928,786
39.179628724963365,714
40.15661944308745,746
41.133610161211536,698
42.11060087933562,742
43.0875915974597,735
44.064582315583785,736
45.04157303370787,756
46.018563751831955,723
46.99555446995604,722
47.972545188080126,752
48.949535906204204,652
49.92652662432829,705
50.903517342452375,687
51.88050806057646,649
52.857498778700545,684
53.83448949682463,698
54.81148021494871,698
55.788470933072794,701
56.76546165119688,660
57.742452369320965,661
58.71944308744505,641
59.696433805569136,649
60.673424523693214,659
61.6504152418173,696
62.627405959941385,640
63.60439667806547,598
64.58138739618954,651
65.55837811431363,640
66.53536883243771,655
67.5123595505618,674
68.48935026868588,635
69.46634098680997,677
70.44333170493405,656
71.42032242305814,671
72.39731314118222,695
73.37430385930631,604
74.35129457743038,583
75.32828529555447,626
76.30527601367855,647
77.28226673180264,594
78.25925744992672,642
79.2362481680508,603
80.21323888617489,600
81.19022960429898,646
82.16722032242306,611
83.14421104054715,605
84.12120175867123,616
85.09819247679532,628
86.07518319491939,638
87.05217391304348,613
88.02916463116756,604
89.00615534929165,584
89.98314606741573,596
90.96013678553982,587
91.9371275036639,574
92.91411822178799,583
93.89110893991207,613
94.86809965803616,612
95.84509037616024,585
96.82208109428431,577
97.7990718124084,531
98.77606253053249,577
99.75305324865657,606
100.73004396678066,618
101.70703468490474,582
102.68402540302883,600
103.66101612115291,585
104.638006839277,560
105.61499755740108,637
106.59198827552517,584
107.56897899364925,596
108.54596971177332,592
109.52296042989741,605
110.4999511480215,622
111.47694186614558,622
112.45393258426967,617
113.43092330239375,597
114.40791402051784,629
115.38490473864192,593
116.361895456766,642
117.33888617489009,631
118.31587689301418,612
119.29286761113826,631
120.26985832926233,602
121.24684904738642,631
122.2238397655105,613
123.20083048363459,629
124.17782120175868,626
125.15481191988276,615
126.13180263800685,618
127.10879335613093,620
128.08578407425503,627
129.0627747923791,702
130.03976551050317,641
131.01675622862726,701
131.99374694675134,623
132.97073766487543,759
133.94772838299951,647
134.9247191011236,636
135.90170981924769,694
136.87870053737177,707
137.85569125549586,714
138.83268197361994,687
139.80967269174403,756
140.7866634098681,753
141.7636541279922,717
142.74064484611628,739
143.71763556424037,736
144.69462628236445,703
145.67161700048854,714
146.64860771861262,705
147.6255984367367,741
148.60258915486077,776
149.57957987298485,808
150.55657059110894,830
151.53356130923302,854
152.5105520273571,850
153.4875427454812,862
154.46453346360528,899
155.44152418172936,866
156.41851489985345,947
157.39550561797753,867
158.37249633610162,929
159.3494870542257,916
160.3264777723498,919
161.30346849047388,967
162.28045920859796,1042
163.25744992672205,929
164.23444064484613,951
165.21143136297022,1005
166.1884220810943,1076
167.1654127992184,1026
168.14240351734247,1052
169.11939423546656,1039
170.09638495359064,1122
171.0733756717147,1019
172.05036638983879,1064
173.02735710796287,1112
174.00434782608696,1090
174.98133854421104,1103
175.95832926233513,1178
176.9353199804592,1128
177.9123106985833,1192
178.88930141670738,1226
179.86629213483147,1249
180.84328285295555,1182
181.82027357107964,1181
182.79726428920372,1195
183.7742550073278,1267
184.7512457254519,1279
185.72823644357598,1326
186.70522716170007,1245
187.68221787982415,1329
188.65920859794824,1325
189.63619931607232,1302
190.6131900341964,1246
191.5901807523205,1387
192.56717147044458,1351
193.54416218856863,1370
194.52115290669272,1383
195.4981436248168,1407
196.4751343429409,1332
197.45212506106498,1437
198.42911577918906,1448
199.40610649731315,1459
200.38309721543723,1446
201.36008793356132,1448
202.3370786516854,1488
203.3140693698095,1623
204.29106008793357,1504
205.26805080605766,1553
206.24504152418174,1540
207.22203224230583,1609
208.19902296042991,1584
209.176013678554,1609
210.15300439667809,1680
211.12999511480217,1627
212.10698583292626,1617
213.08397655105034,1644
214.06096726917443,1668
215.0379579872985,1625
216.0149487054226,1674
216.99193942354665,1660
217.96893014167074,1678
218.94592085979482,1726
219.9229115779189,1717
220.899902296043,1698
221.87689301416708,1801
222.85388373229117,1789
223.83087445041525,1771
224.80786516853934,1850
225.78485588666342,1858
226.7618466047875,1807
227.7388373229116,1884
228.71582804103568,1858
229.69281875915976,1932
230.66980947728385,1943
231.64680019540793,1824
232.62379091353202,1993
233.6007816316561,1818
234.5777723497802,1904
235.55476306790428,1975
236.53175378602836,1956
237.50874450415245,1950
238.48573522227653,1917
239.4627259404006,2043
240.43971665852467,2019
241.41670737664876,1993
242.39369809477284,1984
243.37068881289693,2000
244.34767953102102,1963
245.3246702491451,2050
246.30166096726919,2110
247.27865168539327,2101
248.25564240351736,2080
249.23263312164144,2112
250.20962383976553,2076
251.1866145578896,2096
252.1636052760137,2105
253.14059599413778,2166
254.11758671226187,2078
255.09457743038595,2116
256.07156814851004,2007
257.04855886663415,2170
258.0255495847582,2170
259.0025403028823,2175
259.9795310210064,2130
260.9565217391305,2213
261.93351245725455,2146
262.91050317537866,2162
263.8874938935027,2125
264.86448461162684,2160
265.8414753297509,2108
266.818466047875,2170
267.79545676599906,2145
268.7724474841232,2115
269.74943820224723,2178
270.72642892037135,2169
271.7034196384954,2205
272.6804103566195,2194
273.6574010747436,2161
274.63439179286763,2178
275.61138251099175,2150
276.5883732291158,2183
277.5653639472399,2104
278.542354665364,2128
279.5193453834881,2206
280.49633610161214,2199
281.47332681973626,2164
282.4503175378603,2158
283.4273082559844,2147
284.4042989741085,2109
285.3812896922326,2226
286.35828041035666,2179
287.33527112848077,2097
288.3122618466048,2135
289.28925256472894,2178
290.266243282853,2184
291.2432340009771,2165
292.22022471910117,2178
293.1972154372253,2180
294.17420615534934,2150
295.15119687347345,2171
296.1281875915975,2140
297.10517830972157,2096
298.0821690278457,2042
299.05915974596974,2190
300.03615046409385,2154
301.0131411822179,2100
301.990131900342,2022
302.9671226184661,2095
303.9441133365902,2168
304.92110405471425,2093
305.89809477283836,2012
306.8750854909624,2135
307.85207620908653,2139
308.8290669272106,1999
309.8060576453347,2034
310.78304836345876,2082
311.7600390815829,2057
312.73702979970693,2003
313.71402051783105,2017
314.6910112359551,2050
315.6680019540792,1951
316.6449926722033,1982
317.6219833903274,2050
318.59897410845144,2016
319.5759648265755,1908
320.5529555446996,1990
321.52994626282367,1937
322.5069369809478,1998
323.48392769907184,1923
324.46091841719596,1912
325.43790913532,1885
326.4148998534441,1934
327.3918905715682,1942
328.3688812896923,1976
329.34587200781635,1892
330.32286272594047,1899
331.2998534440645,1920
332.27684416218864,1897
333.2538348803127,1834
334.2308255984368,1901
335.20781631656087,1798
336.184807034685,1787
337.16179775280904,1796
338.13878847093315,1857
339.1157791890572,1806
340.0927699071813,1841
341.0697606253054,1763
342.04675134342943,1716
343.02374206155355,1764
344.0007327796776,1734
344.9777234978017,1683
345.9547142159258,1729
346.9317049340499,1584
347.90869565217395,1660
348.88568637029806,1631
349.8626770884221,1570
350.83966780654623,1652
351.8166585246703,1567
352.7936492427944,1508
353.77063996091846,1566
354.7476306790426,1520
355.72462139716663,1536
356.70161211529074,1525
357.6786028334148,1547
358.6555935515389,1448
359.63258426966297,1460
360.6095749877871,1444
361.58656570591114,1423
362.56355642403526,1369
363.5405471421593,1349
364.51753786028337,1370
365.4945285784075,1318
366.47151929653154,1398
367.44851001465565,1310
368.4255007327797,1318
369.4024914509038,1303
370.3794821690279,1252
371.356472887152,1303
372.33346360527605,1236
373.31045432340017,1245
374.2874450415242,1243
375.26443575964834,1180
376.2414264777724,1145
377.2184171958965,1196
378.19540791402056,1088
379.1723986321447,1091
380.14938935026873,1092
381.12638006839285,1077
382.1033707865169,1064
383.080361504641,994
384.0573522227651,1006
385.0343429408892,971
386.01133365901325,991
386.9883243771373,1026
387.9653150952614,955
388.9423058133855,883
389.9192965315096,891
390.89628724963364,837
391.87327796775776,827
392.8502686858818,806
393.82725940400593,852
394.80425012213,812
395.7812408402541,787
396.75823155837816,792
397.73522227650227,770
398.7122129946263,780
399.68920371275044,706
400.6661944308745,704
401.6431851489986,744
402.62017586712267,629
403.5971665852468,639
404.57415730337084,644
405.55114802149495,627
406.528138739619,628
407.5051294577431,593
408.4821201758672,592
409.45911089399124,585
410.43610161211535,552
411.4130923302394,574
412.3900830483635,562
413.3670737664876,550
414.3440644846117,541
415.32105520273575,480
416.29804592085986,499
417.2750366389839,467
418.25202735710803,463
419.2290180752321,509
420.2060087933562,421
421.18299951148026,478
422.1599902296044,424
423.13698094772843,428
424.11397166585255,468
425.0909623839766,452
426.0679531021007,396
427.0449438202248,442
428.0219345383489,402
428.99892525647294,398
429.97591597459706,475
430.9529066927211,395
431.92989741084523,380
432.9068881289693,399
433.88387884709334,402
434.86086956521746,358
435.8378602833415,371
436.8148510014656,360
437.7918417195897,363
438.7688324377138,349
439.74582315583785,375
440.72281387396197,351
441.699804592086,342
442.67679531021014,362
443.6537860283342,325
444.6307767464583,344
445.60776746458237,323
446.5847581827065,336
447.56174890083054,292
448.53873961895465,347
449.5157303370787,334
450.4927210552028,303
451.4697117733269,339
452.446702491451,320
453.42369320957505,316
454.40068392769916,338
455.3776746458232,323
456.3546653639473,332
457.3316560820714,317
458.30864680019545,306
459.28563751831956,294
460.2626282364436,321
461.23961895456773,317
462.2166096726918,282
463.1936003908159,289
464.17059110893996,296
465.1475818270641,305
466.12457254518813,313
467.10156326331224,293
468.0785539814363,269
469.0555446995604,299
470.03253541768447,322
471.0095261358086,272
471.98651685393264,305
472.96350757205676,331
473.9404982901808,284
474.9174890083049,302
475.894479726429,308
476.8714704445531,278
477.84846116267715,289
478.8254518808012,296
479.8024425989253,326
480.7794333170494,297
481.7564240351735,319
482.73341475329755,313
483.71040547142167,312
484.6873961895457,314
485.66438690766984,335
486.6413776257939,345
487.618368343918,319
488.59535906204206,298
489.5723497801662,296
490.54934049829023,306
491.52633121641435,321
492.5033219345384,301
493.4803126526625,305
494.4573033707866,295
495.4342940889107,302
496.41128480703475,316
497.38827552515886,321
498.3652662432829,332
499.34225696140703,318
500.3192476795311,361
501.29623839765515,321
502.27322911577926,345
503.2502198339033,362
504.22721055202743,363
505.2042012701515,379
506.1811919882756,364
507.15818270639966,372
508.13517342452377,400
509.1121641426478,358
510.08915486077194,350
511.066145578896,351
512.04313629702,351
513.0201270151442,414
513.9971177332683,401
514.9741084513923,380
515.9510991695164,419
516.9280898876406,384
517.9050806057646,440
518.8820713238887,387
519.8590620420127,420
520.8360527601369,397
521.813043478261,465
522.790034196385,419
523.7670249145091,460
524.7440156326331,474
525.7210063507573,480
526.6979970688814,486
527.6749877870054,482
528.6519785051295,504
529.6289692232536,505
530.6059599413777,514
531.5829506595018,490
532.5599413776258,546
533.53693209575,553
534.513922813874,536
535.4909135319981,610
536.4679042501222,584
537.4448949682463,569
538.4218856863704,592
539.3988764044944,588
540.3758671226185,679
541.3528578407427,609
542.3298485588667,668
543.3068392769908,624
544.2838299951148,680
545.260820713239,662
546.2378114313631,676
547.2148021494871,718
548.1917928676112,719
549.1687835857352,707
550.1457743038594,744
551.1227650219835,770
552.0997557401075,785
553.0767464582316,772
554.0537371763558,803
555.0307278944798,835
556.0077186126039,823
556.9847093307279,837
557.9617000488521,849
558.9386907669762,875
559.9156814851002,907
560.8926722032243,943
561.8696629213484,886
562.8466536394725,965
563.8236443575965,936
564.8006350757206,960
565.7776257938448,1043
566.7546165119688,1029
567.7316072300929,1036
568.708597948217,1071
569.685588666341,1035
570.6625793844652,1091
571.6395701025892,1085
572.6165608207133,1095
573.5935515388373,1163
574.5705422569615,1189
575.5475329750856,1191
576.5245236932096,1183
577.5015144113337,1207
578.4785051294579,1185
579.4554958475819,1267
580.432486565706,1233
581.40947728383,1293
582.3864680019542,1264
583.3634587200783,1220
584.3404494382023,1269
585.3174401563264,1311
586.2944308744505,1296
587.2714215925746,1316
588.2484123106987,1376
589.2254030288227,1350
590.2023937469469,1406
591.1793844650709,1355
592.156375183195,1379
593.133365901319,1448
594.1103566194431,1405
595.0873473375673,1366
596.0643380556913,1457
597.0413287738154,1428
598.0183194919395,1447
598.9953102100636,1383
599.9723009281877,1376
600.9492916463117,1494
601.9262823644358,1452
602.90327308256,1470
603.880263800684,1428
604.8572545188081,1474
605.8342452369321,1380
606.8112359550563,1474
607.7882266731804,1495
608.7652173913044,1412
609.7422081094285,1396
610.7191988275526,1434
611.6961895456767,1412
612.6731802638008,1449
613.6501709819248,1508
614.6271617000489,1428
615.604152418173,1485
616.5811431362971,1445
617.5581338544212,1493
618.5351245725452,1491
619.5121152906694,1349
620.4891060087934,1449
621.4660967269175,1386
622.4430874450416,1387
623.4200781631657,1420
624.3970688812898,1443
625.3740595994138,1399
626.3510503175379,1337
627.3280410356621,1348
628.3050317537861,1315
629.2820224719102,1311
630.2590131900342,1326
631.2360039081584,1291
632.2129946262825,1271
633.1899853444065,1299
634.1669760625306,1305
635.1439667806548,1238
636.1209574987788,1254
637.0979482169029,1265
638.0749389350269,1235
639.051929653151,1226
640.0289203712751,1208
641.0059110893992,1163
641.9829018075233,1168
642.9598925256473,1194
643.9368832437715,1141
644.9138739618955,1143
645.8908646800196,1131
646.8678553981437,1039
647.8448461162678,1124
648.8218368343919,1057
649.798827552516,1008
650.77581827064,999
651.7528089887642,1006
652.7297997068882,961
653.7067904250123,978
654.6837811431363,1006
655.6607718612605,992
656.6377625793846,942
657.6147532975086,922
658.5917440156327,891
659.5687347337567,892
660.5457254518809,875
661.522716170005,894
662.499706888129,830
663.4766976062531,774
664.4536883243773,808
665.4306790425013,826
666.4076697606254,785
667.3846604787494,774
668.3616511968736,743
669.3386419149977,798
670.3156326331217,731
671.2926233512458,745
672.2696140693699,723
673.246604787494,725
674.223595505618,733
675.2005862237421,654
676.1775769418663,694
677.1545676599903,619
678.1315583781144,680
679.1085490962384,688
680.0855398143626,609
681.0625305324867,583
682.0395212506107,621
683.0165119687348,636
683.9935026868588,566
684.970493404983,579
685.9474841231071,575
686.9244748412311,610
687.9014655593552,550
688.8784562774794,514
689.8554469956034,567
690.8324377137275,559
691.8094284318515,496
692.7864191499757,544
693.7634098680998,497
694.7404005862238,533
695.7173913043479,537
696.694382022472,540
697.6713727405961,496
698.6483634587202,507
699.6253541768442,523
700.6023448949684,508
701.5793356130924,552
702.5563263312165,495
703.5333170493406,503
704.5103077674647,497
705.4872984855888,490
706.4642892037128,497
707.4412799218369,497
708.418270639961,521
709.3952613580851,509
710.3722520762092,486
711.3492427943332,444
712.3262335124573,495
713.3032242305815,472
714.2802149487055,494
715.2572056668296,507
716.2341963849536,524
717.2111871030778,491
718.1881778212019,491
719.1651685393259,505
720.14215925745,493
721.1191499755741,484
722.0961406936982,507
723.0731314118223,520
724.0501221299463,520
725.0271128480705,506
726.0041035661945,507
726.9810942843186,538
727.9580850024427,533
728.9350757205667,591
729.9120664386909,562
730.8890571568149,562
731.866047874939,546
732.843038593063,513
733.8200293111872,553
734.7970200293113,522
735.7740107474353,526
736.7510014655594,550
737.7279921836836,537
738.7049829018076,528
739.6819736199317,562
740.6589643380557,520
741.6359550561799,528
742.612945774304,557
743.589936492428,519
744.5669272105521,583
745.5439179286763,518
746.5209086468003,572
747.4978993649244,553
748.4748900830484,581
749.4518808011726,607
750.4288715192966,622
751.4058622374207,565
752.3828529555448,591
753.3598436736688,610
754.336834391793,558
755.313825109917,593
756.2908158280411,605
757.2678065461652,613
758.2447972642893,636
759.2217879824134,537
760.1987787005374,605
761.1757694186615,590
762.1527601367857,607
763.1297508549097,583
764.1067415730338,633
765.0837322911578,617
766.060723009282,654
767.0377137274061,647
768.0147044455301,610
768.9916951636542,581
769.9686858817784,625
770.9456765999024,606
771.9226673180265,619
772.8996580361505,611
773.8766487542746,571
774.8536394723988,613
775.8306301905228,602
776.8076209086469,585
777.7846116267709,565
778.7616023448951,576
779.7385930630192,631
780.7155837811432,587
781.6925744992673,573
782.6695652173914,574
783.6465559355155,582
784.6235466536396,623
785.6005373717636,544
786.5775280898878,571
787.5545188080118,527
788.5315095261359,612
789.50850024426,556
790.4854909623841,523
791.4624816805082,515
792.4394723986322,567
793.4164631167563,539
794.3934538348805,531
795.3704445530045,539
796.3474352711286,523
797.3244259892526,552
798.3014167073767,548
799.2784074255009,524
800.2553981436249,509
801.232388861749,539
802.209379579873,516
803.1863702979972,503
804.1633610161213,523
805.1403517342453,509
806.1173424523694,513
807.0943331704935,517
808.0713238886176,515
809.0483146067417,510
810.0253053248657,511
811.0022960429899,504
811.9792867611139,441
812.956277479238,474
813.933268197362,459
814.9102589154862,469
815.8872496336103,428
816.8642403517343,446
817.8412310698584,455
818.8182217879825,482
819.7952125061066,451
820.7722032242307,415
821.7491939423547,485
822.7261846604788,433
823.703175378603,399
824.680166096727,435
825.6571568148511,405
826.6341475329751,444
827.6111382510993,411
828.5881289692234,446
829.5651196873474,415
830.5421104054715,449
831.5191011235956,409
832.4960918417197,446
833.4730825598438,433
834.4500732779678,415
835.427063996092,378
836.404054714216,403
837.3810454323401,408
838.3580361504642,404
839.3350268685883,361
840.3120175867124,421
841.2890083048364,389
842.2659990229605,389
843.2429897410846,394
844.2199804592087,402
845.1969711773328,402
846.1739618954568,409
847.1509526135809,382
848.1279433317051,405
849.1049340498291,409
850.0819247679532,418
851.0589154860772,396
852.0359062042014,331
853.0128969223255,381
853.9898876404495,365
854.9668783585736,404
855.9438690766978,398
856.9208597948218,410
857.8978505129459,384
858.8748412310699,414
859.8518319491941,395
860.8288226673181,434
861.8058133854422,390
862.7828041035663,389
863.7597948216904,409
864.7367855398145,412
865.7137762579385,417
866.6907669760626,402
867.6677576941867,390
868.6447484123108,407
869.6217391304349,390
870.598729848559,395
871.575720566683,414
872.5527112848072,413
873.5297020029312,431
874.5066927210553,417
875.4836834391793,406
876.4606741573035,407
877.4376648754276,423
878.4146555935516,416
879.3916463116757,413
880.3686370297999,458
881.3456277479239,454
882.322618466048,412
883.299609184172,462
884.2765999022962,441
885.2535906204203,477
886.2305813385443,447
887.2075720566684,414
888.1845627747924,465
889.1615534929166,415
890.1385442110407,431
891.1155349291647,427
892.0925256472888,453
893.0695163654129,457
894.046507083537,487
895.023497801661,469
896.0004885197851,488
896.9774792379093,466
897.9544699560333,465
898.9314606741574,477
899.9084513922814,485
900.8854421104056,435
901.8624328285297,486
902.8394235466537,483
903.8164142647778,484
904.793404982902,455
905.770395701026,492
906.7473864191501,479
907.7243771372741,521
908.7013678553983,511
909.6783585735224,533
910.6553492916464,549
911.6323400097705,544
912.6093307278945,530
913.5863214460187,525
914.5633121641428,497
915.5403028822668,518
916.5172936003909,566
917.494284318515,566
918.4712750366391,507
919.4482657547632,508
920.4252564728872,538
921.4022471910114,522
922.3792379091354,548
923.3562286272595,510
924.3332193453836,510
925.3102100635077,511
926.2872007816318,548
927.2641914997558,553
928.2411822178799,549
929.2181729360041,494
930.1951636541281,585
931.1721543722522,523
932.1491450903762,528
933.1261358085003,553
934.1031265266245,547
935.0801172447485,590
936.0571079628726,523
937.0340986809966,530
938.0110893991208,537
938.9880801172449,543
939.9650708353689,534
940.942061553493,553
941.9190522716171,511
942.8960429897412,538
943.8730337078653,542
944.8500244259893,530
945.8270151441135,535
946.8040058622375,523
947.7809965803616,514
948.7579872984857,566
949.7349780166098,522
950.7119687347339,539
951.688959452858,488
952.665950170982,551
953.6429408891062,485
954.6199316072302,538
955.5969223253543,521
956.5739130434783,489
957.5509037616024,496
958.5278944797266,507
959.5048851978506,510
960.4818759159747,511
961.4588666340987,495
962.4358573522229,462
963.412848070347,484
